"","Interval","TileID","TotalSittingCapacity","TotalStandingCapacity","TotalCapacity"
"3191",1970-01-01 12:00:00,"88a8a0746bfffff",592,1392,1984
"3192",1970-01-01 12:00:00,"88a8a07507fffff",273,656,929
"3193",1970-01-01 12:00:00,"88a8a07515fffff",171,356,527
"3194",1970-01-01 12:00:00,"88a8a0751dfffff",102,185,287
"3195",1970-01-01 12:00:00,"88a8a07521fffff",342,712,1054
"3196",1970-01-01 12:00:00,"88a8a07525fffff",291,562,853
"3197",1970-01-01 12:00:00,"88a8a0752bfffff",342,712,1054
"3198",1970-01-01 12:00:00,"88a8a0752dfffff",402,815,1217
"3199",1970-01-01 12:00:00,"88a8a07531fffff",564,1103,1667
"3200",1970-01-01 12:00:00,"88a8a07533fffff",60,103,163
"3201",1970-01-01 12:00:00,"88a8a07535fffff",375,841,1216
"3202",1970-01-01 12:00:00,"88a8a07537fffff",120,206,326
"3203",1970-01-01 12:00:00,"88a8a07539fffff",555,1150,1705
"3204",1970-01-01 12:00:00,"88a8a0753bfffff",60,103,163
"3205",1970-01-01 12:00:00,"88a8a0753dfffff",222,506,728
"3206",1970-01-01 12:00:00,"88a8a07543fffff",379,954,1333
"3207",1970-01-01 12:00:00,"88a8a07545fffff",275,655,930
"3208",1970-01-01 12:00:00,"88a8a07547fffff",439,1057,1496
"3209",1970-01-01 12:00:00,"88a8a07557fffff",60,103,163
"3210",1970-01-01 12:00:00,"88a8a07559fffff",439,1057,1496
"3211",1970-01-01 12:00:00,"88a8a0755bfffff",111,253,364
"3212",1970-01-01 12:00:00,"88a8a0755dfffff",439,1057,1496
"3213",1970-01-01 12:00:00,"88a8a07561fffff",402,815,1217
"3214",1970-01-01 12:00:00,"88a8a07565fffff",60,103,163
"3215",1970-01-01 12:00:00,"88a8a07567fffff",402,815,1217
"3216",1970-01-01 12:00:00,"88a8a07569fffff",337,757,1094
"3217",1970-01-01 12:00:00,"88a8a0756bfffff",386,908,1294
"3218",1970-01-01 12:00:00,"88a8a0756dfffff",678,1457,2135
"3219",1970-01-01 12:00:00,"88a8a07633fffff",439,1057,1496
"3220",1970-01-01 12:00:00,"88a8a07637fffff",395,861,1256
"3221",1970-01-01 12:00:00,"88a8a076c7fffff",162,403,565
"3222",1970-01-01 12:00:00,"88a8a076d1fffff",339,633,972
"3223",1970-01-01 12:00:00,"88a8a076d3fffff",503,1035,1538
"3224",1970-01-01 12:00:00,"88a8a076d5fffff",279,530,809
"3225",1970-01-01 12:00:00,"88a8a076d7fffff",224,505,729
"3226",1970-01-01 12:00:00,"88a8a076e9fffff",328,804,1132
"3227",1970-01-01 12:00:00,"88a8a076ebfffff",268,701,969
"3228",1970-01-01 12:00:00,"88a8a076edfffff",388,907,1295
"3229",1970-01-01 12:30:00,"88a8a02801fffff",33,60,93
"3230",1970-01-01 12:30:00,"88a8a02805fffff",33,60,93
"3231",1970-01-01 12:30:00,"88a8a02809fffff",0,0,0
"3232",1970-01-01 12:30:00,"88a8a0280bfffff",33,60,93
"3233",1970-01-01 12:30:00,"88a8a02825fffff",33,60,93
"3234",1970-01-01 12:30:00,"88a8a02829fffff",33,60,93
"3235",1970-01-01 12:30:00,"88a8a0282dfffff",33,60,93
"3236",1970-01-01 12:30:00,"88a8a02857fffff",33,60,93
"3237",1970-01-01 12:30:00,"88a8a02903fffff",0,0,0
"3238",1970-01-01 12:30:00,"88a8a02907fffff",0,0,0
"3239",1970-01-01 12:30:00,"88a8a0290bfffff",0,0,0
"3240",1970-01-01 12:30:00,"88a8a02919fffff",33,60,93
"3241",1970-01-01 12:30:00,"88a8a02923fffff",0,0,0
"3242",1970-01-01 12:30:00,"88a8a02927fffff",0,0,0
"3243",1970-01-01 12:30:00,"88a8a0292bfffff",0,0,0
"3244",1970-01-01 12:30:00,"88a8a02953fffff",0,0,0
"3245",1970-01-01 12:30:00,"88a8a02957fffff",0,0,0
"3246",1970-01-01 12:30:00,"88a8a02a01fffff",51,150,201
"3247",1970-01-01 12:30:00,"88a8a02a05fffff",153,450,603
"3248",1970-01-01 12:30:00,"88a8a02a0dfffff",104,299,403
"3249",1970-01-01 12:30:00,"88a8a02a11fffff",51,150,201
"3250",1970-01-01 12:30:00,"88a8a02a13fffff",104,299,403
"3251",1970-01-01 12:30:00,"88a8a02a19fffff",51,150,201
"3252",1970-01-01 12:30:00,"88a8a02a57fffff",0,0,0
"3253",1970-01-01 12:30:00,"88a8a02a61fffff",51,150,201
"3254",1970-01-01 12:30:00,"88a8a02a63fffff",157,448,605
"3255",1970-01-01 12:30:00,"88a8a02a69fffff",106,298,404
"3256",1970-01-01 12:30:00,"88a8a02a6bfffff",104,299,403
"3257",1970-01-01 12:30:00,"88a8a02a6dfffff",51,150,201
"3258",1970-01-01 12:30:00,"88a8a02a89fffff",51,150,201
"3259",1970-01-01 12:30:00,"88a8a02a8bfffff",51,150,201
"3260",1970-01-01 12:30:00,"88a8a02a9dfffff",51,150,201
"3261",1970-01-01 12:30:00,"88a8a02ac5fffff",104,299,403
"3262",1970-01-01 12:30:00,"88a8a02ac7fffff",51,150,201
"3263",1970-01-01 12:30:00,"88a8a03987fffff",51,150,201
"3264",1970-01-01 12:30:00,"88a8a03995fffff",60,103,163
"3265",1970-01-01 12:30:00,"88a8a03997fffff",154,369,523
"3266",1970-01-01 12:30:00,"88a8a039a1fffff",275,655,930
"3267",1970-01-01 12:30:00,"88a8a039abfffff",215,552,767
"3268",1970-01-01 12:30:00,"88a8a039adfffff",430,1104,1534
"3269",1970-01-01 12:30:00,"88a8a039b9fffff",212,473,685
"3270",1970-01-01 12:30:00,"88a8a039bbfffff",376,875,1251
"3271",1970-01-01 12:30:00,"88a8a039bdfffff",113,252,365
"3272",1970-01-01 12:30:00,"88a8a06085fffff",420,974,1394
"3273",1970-01-01 12:30:00,"88a8a0608dfffff",300,665,965
"3274",1970-01-01 12:30:00,"88a8a060a3fffff",261,637,898
"3275",1970-01-01 12:30:00,"88a8a060abfffff",159,337,496
"3276",1970-01-01 12:30:00,"88a8a060c1fffff",60,103,163
"3277",1970-01-01 12:30:00,"88a8a060c3fffff",153,335,488
"3278",1970-01-01 12:30:00,"88a8a060c7fffff",153,335,488
"3279",1970-01-01 12:30:00,"88a8a060cbfffff",294,663,957
"3280",1970-01-01 12:30:00,"88a8a06193fffff",162,403,565
"3281",1970-01-01 12:30:00,"88a8a06197fffff",213,553,766
"3282",1970-01-01 12:30:00,"88a8a061a1fffff",51,150,201
"3283",1970-01-01 12:30:00,"88a8a061a3fffff",51,150,201
"3284",1970-01-01 12:30:00,"88a8a061a5fffff",51,150,201
"3285",1970-01-01 12:30:00,"88a8a061b1fffff",213,553,766
"3286",1970-01-01 12:30:00,"88a8a061b3fffff",162,403,565
"3287",1970-01-01 12:30:00,"88a8a061b5fffff",51,150,201
"3288",1970-01-01 12:30:00,"88a8a061b7fffff",213,553,766
"3289",1970-01-01 12:30:00,"88a8a061e7fffff",0,0,0
"3290",1970-01-01 12:30:00,"88a8a06249fffff",162,403,565
"3291",1970-01-01 12:30:00,"88a8a0624bfffff",164,402,566
"3292",1970-01-01 12:30:00,"88a8a0624dfffff",282,609,891
"3293",1970-01-01 12:30:00,"88a8a06281fffff",53,149,202
"3294",1970-01-01 12:30:00,"88a8a06283fffff",297,717,1014
"3295",1970-01-01 12:30:00,"88a8a06287fffff",315,738,1053
"3296",1970-01-01 12:30:00,"88a8a06289fffff",308,669,977
"3297",1970-01-01 12:30:00,"88a8a0628bfffff",60,103,163
"3298",1970-01-01 12:30:00,"88a8a06293fffff",0,0,0
"3299",1970-01-01 12:30:00,"88a8a06299fffff",120,206,326
"3300",1970-01-01 12:30:00,"88a8a0629bfffff",60,103,163
"3301",1970-01-01 12:30:00,"88a8a062b5fffff",186,464,650
"3302",1970-01-01 12:30:00,"88a8a062bdfffff",315,738,1053
"3303",1970-01-01 12:30:00,"88a8a062c1fffff",204,370,574
"3304",1970-01-01 12:30:00,"88a8a062c3fffff",266,587,853
"3305",1970-01-01 12:30:00,"88a8a062cbfffff",266,587,853
"3306",1970-01-01 12:30:00,"88a8a062d1fffff",171,356,527
"3307",1970-01-01 12:30:00,"88a8a062d3fffff",120,206,326
"3308",1970-01-01 12:30:00,"88a8a062d5fffff",0,0,0
"3309",1970-01-01 12:30:00,"88a8a062d7fffff",0,0,0
"3310",1970-01-01 12:30:00,"88a8a062d9fffff",111,253,364
"3311",1970-01-01 12:30:00,"88a8a0634dfffff",0,0,0
"3312",1970-01-01 12:30:00,"88a8a06611fffff",0,0,0
"3313",1970-01-01 12:30:00,"88a8a06613fffff",0,0,0
"3314",1970-01-01 12:30:00,"88a8a06615fffff",0,0,0
"3315",1970-01-01 12:30:00,"88a8a06623fffff",0,0,0
"3316",1970-01-01 12:30:00,"88a8a06627fffff",0,0,0
"3317",1970-01-01 12:30:00,"88a8a06639fffff",0,0,0
"3318",1970-01-01 12:30:00,"88a8a0663dfffff",0,0,0
"3319",1970-01-01 12:30:00,"88a8a066cdfffff",0,0,0
"3320",1970-01-01 12:30:00,"88a8a06705fffff",180,309,489
"3321",1970-01-01 12:30:00,"88a8a06707fffff",60,103,163
"3322",1970-01-01 12:30:00,"88a8a0670dfffff",120,206,326
"3323",1970-01-01 12:30:00,"88a8a06719fffff",0,0,0
"3324",1970-01-01 12:30:00,"88a8a0671bfffff",0,0,0
"3325",1970-01-01 12:30:00,"88a8a06739fffff",60,103,163
"3326",1970-01-01 12:30:00,"88a8a0673dfffff",60,103,163
"3327",1970-01-01 12:30:00,"88a8a0676bfffff",120,206,326
"3328",1970-01-01 12:30:00,"88a8a06a91fffff",102,300,402
"3329",1970-01-01 12:30:00,"88a8a06a9bfffff",51,150,201
"3330",1970-01-01 12:30:00,"88a8a06ad3fffff",0,0,0
"3331",1970-01-01 12:30:00,"88a8a06adbfffff",0,0,0
"3332",1970-01-01 12:30:00,"88a8a06e49fffff",213,553,766
"3333",1970-01-01 12:30:00,"88a8a06e4dfffff",264,703,967
"3334",1970-01-01 12:30:00,"88a8a06e6dfffff",213,553,766
"3335",1970-01-01 12:30:00,"88a8a06f05fffff",51,150,201
"3336",1970-01-01 12:30:00,"88a8a06f4bfffff",0,0,0
"3337",1970-01-01 12:30:00,"88a8a06f4dfffff",0,0,0
"3338",1970-01-01 12:30:00,"88a8a06f5dfffff",0,0,0
"3339",1970-01-01 12:30:00,"88a8a06f63fffff",51,150,201
"3340",1970-01-01 12:30:00,"88a8a06f67fffff",51,150,201
"3341",1970-01-01 12:30:00,"88a8a06f69fffff",51,150,201
"3342",1970-01-01 12:30:00,"88a8a07097fffff",0,0,0
"3343",1970-01-01 12:30:00,"88a8a070a3fffff",0,0,0
"3344",1970-01-01 12:30:00,"88a8a070a7fffff",0,0,0
"3345",1970-01-01 12:30:00,"88a8a070b3fffff",224,505,729
"3346",1970-01-01 12:30:00,"88a8a070b7fffff",217,551,768
"3347",1970-01-01 12:30:00,"88a8a070bbfffff",0,0,0
"3348",1970-01-01 12:30:00,"88a8a07183fffff",0,0,0
"3349",1970-01-01 12:30:00,"88a8a07191fffff",0,0,0
"3350",1970-01-01 12:30:00,"88a8a07193fffff",60,103,163
"3351",1970-01-01 12:30:00,"88a8a07199fffff",0,0,0
"3352",1970-01-01 12:30:00,"88a8a0719bfffff",284,608,892
"3353",1970-01-01 12:30:00,"88a8a0719dfffff",0,0,0
"3354",1970-01-01 12:30:00,"88a8a071bdfffff",0,0,0
"3355",1970-01-01 12:30:00,"88a8a07441fffff",258,545,803
"3356",1970-01-01 12:30:00,"88a8a07445fffff",108,174,282
"3357",1970-01-01 12:30:00,"88a8a07447fffff",162,403,565
"3358",1970-01-01 12:30:00,"88a8a0744bfffff",162,403,565
"3359",1970-01-01 12:30:00,"88a8a07461fffff",210,474,684
"3360",1970-01-01 12:30:00,"88a8a07465fffff",270,577,847
"3361",1970-01-01 12:30:00,"88a8a07467fffff",51,150,201
"3362",1970-01-01 12:30:00,"88a8a07469fffff",51,150,201
"3363",1970-01-01 12:30:00,"88a8a0746bfffff",99,221,320
"3364",1970-01-01 12:30:00,"88a8a07507fffff",162,288,450
"3365",1970-01-01 12:30:00,"88a8a07515fffff",162,403,565
"3366",1970-01-01 12:30:00,"88a8a0751dfffff",111,253,364
"3367",1970-01-01 12:30:00,"88a8a07521fffff",395,746,1141
"3368",1970-01-01 12:30:00,"88a8a07525fffff",233,458,691
"3369",1970-01-01 12:30:00,"88a8a0752bfffff",342,597,939
"3370",1970-01-01 12:30:00,"88a8a0752dfffff",326,690,1016
"3371",1970-01-01 12:30:00,"88a8a07531fffff",548,1196,1744
"3372",1970-01-01 12:30:00,"88a8a07533fffff",51,150,201
"3373",1970-01-01 12:30:00,"88a8a07535fffff",368,772,1140
"3374",1970-01-01 12:30:00,"88a8a07537fffff",111,253,364
"3375",1970-01-01 12:30:00,"88a8a07539fffff",437,943,1380
"3376",1970-01-01 12:30:00,"88a8a0753bfffff",51,150,201
"3377",1970-01-01 12:30:00,"88a8a0753dfffff",231,459,690
"3378",1970-01-01 12:30:00,"88a8a07543fffff",339,633,972
"3379",1970-01-01 12:30:00,"88a8a07545fffff",111,253,364
"3380",1970-01-01 12:30:00,"88a8a07547fffff",339,633,972
"3381",1970-01-01 12:30:00,"88a8a07553fffff",51,150,201
"3382",1970-01-01 12:30:00,"88a8a07557fffff",111,253,364
"3383",1970-01-01 12:30:00,"88a8a07559fffff",330,680,1010
"3384",1970-01-01 12:30:00,"88a8a0755bfffff",51,150,201
"3385",1970-01-01 12:30:00,"88a8a0755dfffff",339,633,972
"3386",1970-01-01 12:30:00,"88a8a07561fffff",488,978,1466
"3387",1970-01-01 12:30:00,"88a8a07567fffff",386,793,1179
"3388",1970-01-01 12:30:00,"88a8a07569fffff",210,474,684
"3389",1970-01-01 12:30:00,"88a8a0756bfffff",219,427,646
"3390",1970-01-01 12:30:00,"88a8a0756dfffff",547,1231,1778
"3391",1970-01-01 12:30:00,"88a8a07633fffff",330,680,1010
"3392",1970-01-01 12:30:00,"88a8a07637fffff",162,403,565
"3393",1970-01-01 12:30:00,"88a8a076c7fffff",111,253,364
"3394",1970-01-01 12:30:00,"88a8a076d1fffff",162,403,565
"3395",1970-01-01 12:30:00,"88a8a076d3fffff",379,954,1333
"3396",1970-01-01 12:30:00,"88a8a076d5fffff",113,252,365
"3397",1970-01-01 12:30:00,"88a8a076d7fffff",215,552,767
"3398",1970-01-01 12:30:00,"88a8a076e9fffff",162,403,565
"3399",1970-01-01 12:30:00,"88a8a076ebfffff",102,300,402
"3400",1970-01-01 12:30:00,"88a8a076edfffff",162,403,565
"3401",1970-01-01 12:30:00,"88a8a07a93fffff",0,0,0
"3402",1970-01-01 12:30:00,"88a8a07ab3fffff",0,0,0
"3403",1970-01-01 13:00:00,"88a8a02809fffff",0,0,0
"3404",1970-01-01 13:00:00,"88a8a02a01fffff",153,450,603
"3405",1970-01-01 13:00:00,"88a8a02a05fffff",102,300,402
"3406",1970-01-01 13:00:00,"88a8a02a0bfffff",51,150,201
"3407",1970-01-01 13:00:00,"88a8a02a11fffff",51,150,201
"3408",1970-01-01 13:00:00,"88a8a02a13fffff",155,449,604
"3409",1970-01-01 13:00:00,"88a8a02a63fffff",102,300,402
"3410",1970-01-01 13:00:00,"88a8a02a69fffff",102,300,402
"3411",1970-01-01 13:00:00,"88a8a02a6bfffff",51,150,201
"3412",1970-01-01 13:00:00,"88a8a02a89fffff",155,449,604
"3413",1970-01-01 13:00:00,"88a8a02a8bfffff",155,449,604
"3414",1970-01-01 13:00:00,"88a8a02a9dfffff",53,149,202
"3415",1970-01-01 13:00:00,"88a8a02ac5fffff",155,449,604
"3416",1970-01-01 13:00:00,"88a8a02ac7fffff",155,449,604
"3417",1970-01-01 13:00:00,"88a8a03987fffff",51,150,201
"3418",1970-01-01 13:00:00,"88a8a03997fffff",102,300,402
"3419",1970-01-01 13:00:00,"88a8a039a1fffff",111,253,364
"3420",1970-01-01 13:00:00,"88a8a039abfffff",111,253,364
"3421",1970-01-01 13:00:00,"88a8a039adfffff",60,103,163
"3422",1970-01-01 13:00:00,"88a8a039b9fffff",102,300,402
"3423",1970-01-01 13:00:00,"88a8a039bbfffff",102,300,402
"3424",1970-01-01 13:00:00,"88a8a039bdfffff",102,300,402
"3425",1970-01-01 13:00:00,"88a8a06081fffff",51,150,201
"3426",1970-01-01 13:00:00,"88a8a06085fffff",204,485,689
"3427",1970-01-01 13:00:00,"88a8a0608dfffff",213,438,651
"3428",1970-01-01 13:00:00,"88a8a060a3fffff",150,384,534
"3429",1970-01-01 13:00:00,"88a8a060abfffff",102,300,402
"3430",1970-01-01 13:00:00,"88a8a060c3fffff",264,473,737
"3431",1970-01-01 13:00:00,"88a8a060c7fffff",204,370,574
"3432",1970-01-01 13:00:00,"88a8a060cbfffff",222,391,613
"3433",1970-01-01 13:00:00,"88a8a06193fffff",210,487,697
"3434",1970-01-01 13:00:00,"88a8a06197fffff",159,337,496
"3435",1970-01-01 13:00:00,"88a8a061a1fffff",99,234,333
"3436",1970-01-01 13:00:00,"88a8a061a3fffff",99,234,333
"3437",1970-01-01 13:00:00,"88a8a061a5fffff",99,234,333
"3438",1970-01-01 13:00:00,"88a8a061b1fffff",60,103,163
"3439",1970-01-01 13:00:00,"88a8a061b3fffff",159,337,496
"3440",1970-01-01 13:00:00,"88a8a061b5fffff",99,234,333
"3441",1970-01-01 13:00:00,"88a8a061b7fffff",99,234,333
"3442",1970-01-01 13:00:00,"88a8a06249fffff",162,403,565
"3443",1970-01-01 13:00:00,"88a8a0624bfffff",162,403,565
"3444",1970-01-01 13:00:00,"88a8a0624dfffff",153,450,603
"3445",1970-01-01 13:00:00,"88a8a06281fffff",60,103,163
"3446",1970-01-01 13:00:00,"88a8a06283fffff",222,391,613
"3447",1970-01-01 13:00:00,"88a8a06287fffff",273,541,814
"3448",1970-01-01 13:00:00,"88a8a06289fffff",102,185,287
"3449",1970-01-01 13:00:00,"88a8a0628bfffff",153,335,488
"3450",1970-01-01 13:00:00,"88a8a06299fffff",60,103,163
"3451",1970-01-01 13:00:00,"88a8a062b5fffff",222,391,613
"3452",1970-01-01 13:00:00,"88a8a062b9fffff",0,0,0
"3453",1970-01-01 13:00:00,"88a8a062bdfffff",273,541,814
"3454",1970-01-01 13:00:00,"88a8a062c3fffff",102,185,287
"3455",1970-01-01 13:00:00,"88a8a062cbfffff",102,185,287
"3456",1970-01-01 13:00:00,"88a8a062d1fffff",60,103,163
"3457",1970-01-01 13:00:00,"88a8a062d3fffff",60,103,163
"3458",1970-01-01 13:00:00,"88a8a062d7fffff",0,0,0
"3459",1970-01-01 13:00:00,"88a8a062d9fffff",60,103,163
"3460",1970-01-01 13:00:00,"88a8a06701fffff",0,0,0
"3461",1970-01-01 13:00:00,"88a8a06703fffff",0,0,0
"3462",1970-01-01 13:00:00,"88a8a06705fffff",0,0,0
"3463",1970-01-01 13:00:00,"88a8a06707fffff",0,0,0
"3464",1970-01-01 13:00:00,"88a8a0671dfffff",0,0,0
"3465",1970-01-01 13:00:00,"88a8a0672bfffff",0,0,0
"3466",1970-01-01 13:00:00,"88a8a06739fffff",0,0,0
"3467",1970-01-01 13:00:00,"88a8a06a9bfffff",99,234,333
"3468",1970-01-01 13:00:00,"88a8a06e49fffff",150,384,534
"3469",1970-01-01 13:00:00,"88a8a06e4dfffff",210,487,697
"3470",1970-01-01 13:00:00,"88a8a06e6dfffff",159,337,496
"3471",1970-01-01 13:00:00,"88a8a070b3fffff",277,654,931
"3472",1970-01-01 13:00:00,"88a8a070b7fffff",164,402,566
"3473",1970-01-01 13:00:00,"88a8a0719bfffff",153,450,603
"3474",1970-01-01 13:00:00,"88a8a07441fffff",231,459,690
"3475",1970-01-01 13:00:00,"88a8a07445fffff",111,253,364
"3476",1970-01-01 13:00:00,"88a8a0744bfffff",171,356,527
"3477",1970-01-01 13:00:00,"88a8a07461fffff",222,506,728
"3478",1970-01-01 13:00:00,"88a8a07465fffff",213,553,766
"3479",1970-01-01 13:00:00,"88a8a07467fffff",120,206,326
"3480",1970-01-01 13:00:00,"88a8a07469fffff",60,103,163
"3481",1970-01-01 13:00:00,"88a8a0746bfffff",159,324,483
"3482",1970-01-01 13:00:00,"88a8a07507fffff",291,562,853
"3483",1970-01-01 13:00:00,"88a8a07515fffff",222,391,613
"3484",1970-01-01 13:00:00,"88a8a0751dfffff",102,185,287
"3485",1970-01-01 13:00:00,"88a8a07521fffff",453,965,1418
"3486",1970-01-01 13:00:00,"88a8a07525fffff",402,815,1217
"3487",1970-01-01 13:00:00,"88a8a0752bfffff",402,815,1217
"3488",1970-01-01 13:00:00,"88a8a0752dfffff",453,965,1418
"3489",1970-01-01 13:00:00,"88a8a07531fffff",384,794,1178
"3490",1970-01-01 13:00:00,"88a8a07533fffff",60,103,163
"3491",1970-01-01 13:00:00,"88a8a07535fffff",153,335,488
"3492",1970-01-01 13:00:00,"88a8a07537fffff",120,206,326
"3493",1970-01-01 13:00:00,"88a8a07539fffff",513,953,1466
"3494",1970-01-01 13:00:00,"88a8a0753bfffff",102,185,287
"3495",1970-01-01 13:00:00,"88a8a0753dfffff",162,403,565
"3496",1970-01-01 13:00:00,"88a8a07543fffff",102,300,402
"3497",1970-01-01 13:00:00,"88a8a07545fffff",60,103,163
"3498",1970-01-01 13:00:00,"88a8a07547fffff",102,300,402
"3499",1970-01-01 13:00:00,"88a8a07553fffff",60,103,163
"3500",1970-01-01 13:00:00,"88a8a07557fffff",60,103,163
"3501",1970-01-01 13:00:00,"88a8a07559fffff",102,300,402
"3502",1970-01-01 13:00:00,"88a8a0755bfffff",60,103,163
"3503",1970-01-01 13:00:00,"88a8a0755dfffff",102,300,402
"3504",1970-01-01 13:00:00,"88a8a07561fffff",342,712,1054
"3505",1970-01-01 13:00:00,"88a8a07567fffff",282,609,891
"3506",1970-01-01 13:00:00,"88a8a07569fffff",111,253,364
"3507",1970-01-01 13:00:00,"88a8a0756bfffff",111,253,364
"3508",1970-01-01 13:00:00,"88a8a0756dfffff",446,1011,1457
"3509",1970-01-01 13:00:00,"88a8a07633fffff",60,103,163
"3510",1970-01-01 13:00:00,"88a8a07637fffff",171,356,527
"3511",1970-01-01 13:00:00,"88a8a076c7fffff",60,103,163
"3512",1970-01-01 13:00:00,"88a8a076d1fffff",60,103,163
"3513",1970-01-01 13:00:00,"88a8a076d3fffff",60,103,163
"3514",1970-01-01 13:00:00,"88a8a076d5fffff",51,150,201
"3515",1970-01-01 13:00:00,"88a8a076d7fffff",60,103,163
"3516",1970-01-01 13:00:00,"88a8a076e9fffff",60,103,163
"3517",1970-01-01 13:00:00,"88a8a076ebfffff",60,103,163
"3518",1970-01-01 13:00:00,"88a8a076edfffff",113,252,365
"3519",1970-01-01 13:00:00,"88a8a078c1fffff",0,0,0
"3520",1970-01-01 13:00:00,"88a8a078c5fffff",0,0,0
"3521",1970-01-01 13:00:00,"88a8a078cbfffff",0,0,0
"3522",1970-01-01 13:00:00,"88a8a078d9fffff",0,0,0
"3523",1970-01-01 13:00:00,"88a8a07ab7fffff",0,0,0
"3524",1970-01-01 13:30:00,"88a8a02809fffff",0,0,0
"3525",1970-01-01 13:30:00,"88a8a02829fffff",33,60,93
"3526",1970-01-01 13:30:00,"88a8a0282dfffff",33,60,93
"3527",1970-01-01 13:30:00,"88a8a02a01fffff",51,150,201
"3528",1970-01-01 13:30:00,"88a8a02a05fffff",51,150,201
"3529",1970-01-01 13:30:00,"88a8a02a0bfffff",51,150,201
"3530",1970-01-01 13:30:00,"88a8a02a11fffff",104,299,403
"3531",1970-01-01 13:30:00,"88a8a02a19fffff",104,299,403
"3532",1970-01-01 13:30:00,"88a8a02a57fffff",53,149,202
"3533",1970-01-01 13:30:00,"88a8a02a61fffff",51,150,201
"3534",1970-01-01 13:30:00,"88a8a02a63fffff",51,150,201
"3535",1970-01-01 13:30:00,"88a8a02a69fffff",104,299,403
"3536",1970-01-01 13:30:00,"88a8a02a9dfffff",51,150,201
"3537",1970-01-01 13:30:00,"88a8a03987fffff",173,355,528
"3538",1970-01-01 13:30:00,"88a8a03995fffff",284,608,892
"3539",1970-01-01 13:30:00,"88a8a03997fffff",53,149,202
"3540",1970-01-01 13:30:00,"88a8a039a1fffff",104,299,403
"3541",1970-01-01 13:30:00,"88a8a039abfffff",266,702,968
"3542",1970-01-01 13:30:00,"88a8a039adfffff",266,702,968
"3543",1970-01-01 13:30:00,"88a8a039b9fffff",155,449,604
"3544",1970-01-01 13:30:00,"88a8a039bbfffff",275,655,930
"3545",1970-01-01 13:30:00,"88a8a06085fffff",222,506,728
"3546",1970-01-01 13:30:00,"88a8a0608dfffff",171,356,527
"3547",1970-01-01 13:30:00,"88a8a060a3fffff",60,103,163
"3548",1970-01-01 13:30:00,"88a8a060abfffff",171,356,527
"3549",1970-01-01 13:30:00,"88a8a060c3fffff",93,232,325
"3550",1970-01-01 13:30:00,"88a8a060c7fffff",111,253,364
"3551",1970-01-01 13:30:00,"88a8a060cbfffff",195,417,612
"3552",1970-01-01 13:30:00,"88a8a06193fffff",111,253,364
"3553",1970-01-01 13:30:00,"88a8a06197fffff",111,253,364
"3554",1970-01-01 13:30:00,"88a8a0619bfffff",60,103,163
"3555",1970-01-01 13:30:00,"88a8a061a1fffff",51,150,201
"3556",1970-01-01 13:30:00,"88a8a061a3fffff",51,150,201
"3557",1970-01-01 13:30:00,"88a8a061a5fffff",51,150,201
"3558",1970-01-01 13:30:00,"88a8a061b1fffff",42,82,124
"3559",1970-01-01 13:30:00,"88a8a061b3fffff",111,253,364
"3560",1970-01-01 13:30:00,"88a8a061b5fffff",51,150,201
"3561",1970-01-01 13:30:00,"88a8a061b7fffff",153,335,488
"3562",1970-01-01 13:30:00,"88a8a06249fffff",180,309,489
"3563",1970-01-01 13:30:00,"88a8a0624bfffff",120,206,326
"3564",1970-01-01 13:30:00,"88a8a0624dfffff",180,309,489
"3565",1970-01-01 13:30:00,"88a8a06281fffff",51,150,201
"3566",1970-01-01 13:30:00,"88a8a06283fffff",144,382,526
"3567",1970-01-01 13:30:00,"88a8a06287fffff",153,335,488
"3568",1970-01-01 13:30:00,"88a8a06289fffff",195,532,727
"3569",1970-01-01 13:30:00,"88a8a0628bfffff",93,232,325
"3570",1970-01-01 13:30:00,"88a8a06293fffff",120,206,326
"3571",1970-01-01 13:30:00,"88a8a06299fffff",120,206,326
"3572",1970-01-01 13:30:00,"88a8a0629bfffff",120,206,326
"3573",1970-01-01 13:30:00,"88a8a062b5fffff",153,335,488
"3574",1970-01-01 13:30:00,"88a8a062bdfffff",195,417,612
"3575",1970-01-01 13:30:00,"88a8a062c1fffff",195,532,727
"3576",1970-01-01 13:30:00,"88a8a062c3fffff",153,450,603
"3577",1970-01-01 13:30:00,"88a8a062cbfffff",246,682,928
"3578",1970-01-01 13:30:00,"88a8a062d1fffff",120,206,326
"3579",1970-01-01 13:30:00,"88a8a062d3fffff",60,103,163
"3580",1970-01-01 13:30:00,"88a8a062d9fffff",180,309,489
"3581",1970-01-01 13:30:00,"88a8a0634dfffff",0,0,0
"3582",1970-01-01 13:30:00,"88a8a06541fffff",60,103,163
"3583",1970-01-01 13:30:00,"88a8a06549fffff",120,206,326
"3584",1970-01-01 13:30:00,"88a8a06705fffff",60,103,163
"3585",1970-01-01 13:30:00,"88a8a06707fffff",0,0,0
"3586",1970-01-01 13:30:00,"88a8a0670dfffff",0,0,0
"3587",1970-01-01 13:30:00,"88a8a06731fffff",0,0,0
"3588",1970-01-01 13:30:00,"88a8a06735fffff",120,206,326
"3589",1970-01-01 13:30:00,"88a8a06739fffff",0,0,0
"3590",1970-01-01 13:30:00,"88a8a0674dfffff",60,103,163
"3591",1970-01-01 13:30:00,"88a8a0676bfffff",60,103,163
